setup,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,stop,target,pnl_pts,pnl_dollar
TX,SHORT,2024-08-08 14:25:00-04:00,5345.5,2024-08-08 14:55:00-04:00,5347.94,trail,5361.79,5331.32,-2.44,-127.07
TX,SHORT,2024-08-12 11:20:00-04:00,5359.25,2024-08-12 11:50:00-04:00,5375.58,stop,5375.58,5343.18,-16.33,-821.42
TX,SHORT,2024-08-12 13:45:00-04:00,5363.25,2024-08-12 14:10:00-04:00,5368.0,tema_exit,5379.59,5348.73,-4.75,-242.5
TX,SHORT,2024-08-14 14:05:00-04:00,5467.75,2024-08-14 14:25:00-04:00,5471.75,tema_exit,5484.4,5456.62,-4.0,-205.0
TX,SHORT,2024-08-15 11:25:00-04:00,5551.75,2024-08-15 12:20:00-04:00,5564.0,tema_exit,5568.66,5541.89,-12.25,-617.5
TX,SHORT,2024-08-19 13:15:00-04:00,5607.5,2024-08-19 13:55:00-04:00,5610.75,tema_exit,5624.57,5600.45,-3.25,-167.5
TX,SHORT,2024-08-19 14:15:00-04:00,5610.5,2024-08-19 14:25:00-04:00,5612.25,tema_exit,5627.58,5605.28,-1.75,-92.5
IB,SHORT,2024-08-20 10:35:00-04:00,5616.75,2024-08-20 11:15:00-04:00,5618.25,tema_exit,5633.25,5604.13,-1.5,-80.0
IB,SHORT,2024-08-20 13:00:00-04:00,5610.5,2024-08-20 13:30:00-04:00,5615.25,tema_exit,5627.58,5596.36,-4.75,-242.5
IB,SHORT,2024-08-21 10:50:00-04:00,5620.25,2024-08-21 11:10:00-04:00,5633.12,stop,5633.12,5601.25,-12.88,-648.75
IB,SHORT,2024-08-21 11:55:00-04:00,5622.5,2024-08-21 12:15:00-04:00,5624.75,trail,5633.12,5603.53,-2.25,-117.27
IB,SHORT,2024-08-22 10:45:00-04:00,5635.5,2024-08-22 11:00:00-04:00,5642.5,tema_exit,5651.5,5618.41,-7.0,-355.0
IB,SHORT,2024-08-22 11:15:00-04:00,5627.5,2024-08-22 11:40:00-04:00,5617.26,trail,5644.63,5608.68,10.24,507.22
IB,SHORT,2024-08-22 11:40:00-04:00,5607.0,2024-08-22 12:00:00-04:00,5616.0,tema_exit,5624.07,5586.65,-9.0,-455.0
IB,SHORT,2024-08-26 10:35:00-04:00,5632.5,2024-08-26 11:00:00-04:00,5641.0,tema_exit,5649.65,5615.76,-8.5,-430.0
IB,SHORT,2024-08-26 13:35:00-04:00,5629.0,2024-08-26 14:20:00-04:00,5631.01,trail,5646.14,5613.17,-2.01,-105.42
IB,SHORT,2024-08-28 10:40:00-04:00,5629.75,2024-08-28 11:00:00-04:00,5617.25,target,5638.12,5617.25,12.5,620.0
IB,SHORT,2024-08-28 11:00:00-04:00,5620.5,2024-08-28 11:10:00-04:00,5619.99,trail,5637.61,5608.0,0.51,20.42
IB,SHORT,2024-08-28 11:10:00-04:00,5610.25,2024-08-28 11:40:00-04:00,5607.25,tema_exit,5627.33,5597.75,3.0,145.0
TX,SHORT,2024-08-29 14:10:00-04:00,5647.0,2024-08-29 14:25:00-04:00,5641.79,trail,5664.19,5636.99,5.21,255.28
IB,SHORT,2024-08-29 14:35:00-04:00,5612.0,2024-08-29 14:40:00-04:00,5613.97,trail,5629.09,5592.13,-1.97,-103.73
