time,open,high,low,close,TEMA Fast,TEMA Slow,TEMA Trend,IB High,IB Low,IB Mid,Prev VAH,Prev VAL,Prev POC,VWAP,IB Long,IB Short,VA Long,VA Short,80% Long,80% Short
1769592300.0,7028.0,7029.25,7027.0,7028.25,7027.96637775572,7027.29961701301,7030.865530118969,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.1948226020195,0.0,0.0,0.0,0.0,0.0,0.0
1769592600.0,7028.25,7029.0,7027.0,7028.5,7028.10693876596,7027.222424181279,7030.53808398306,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.185643655809,0.0,0.0,0.0,0.0,0.0,0.0
1769592900.0,7028.5,7031.25,7028.25,7029.5,7028.7150621909095,7027.43270528149,7030.337396332409,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.189160848489,0.0,0.0,0.0,0.0,0.0,0.0
1769593200.0,7029.75,7030.5,7028.75,7030.25,7029.487612238479,7027.81674484342,7030.22897163076,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.1926917019,0.0,0.0,0.0,0.0,0.0,0.0
1769593500.0,7030.25,7031.5,7029.25,7029.5,7029.61610261397,7027.968655547679,7030.051438122569,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.1973803563,0.0,0.0,0.0,0.0,0.0,0.0
1769593800.0,7029.75,7033.0,7029.75,7031.25,7030.54254261739,7028.548021740269,7030.068180200689,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.21301153219,0.0,0.0,0.0,0.0,0.0,0.0
1769594100.0,7031.25,7032.75,7031.25,7031.5,7031.236842729029,7029.10480875526,7030.110602642089,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.2258183287395,0.0,0.0,0.0,0.0,0.0,0.0
1769594400.0,7031.75,7031.75,7029.5,7031.5,7031.64618526262,7029.5771146404095,7030.15104928846,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.238970683329,0.0,0.0,0.0,0.0,0.0,0.0
1769594700.0,7031.25,7033.5,7029.5,7032.5,7032.353888410659,7030.2250781311695,7030.29299660685,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.25778073056,0.0,0.0,0.0,0.0,0.0,0.0
1769595000.0,7032.75,7033.25,7031.0,7031.0,7032.02591995861,7030.393211163089,7030.270854322959,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.269602722839,0.0,0.0,0.0,0.0,0.0,0.0
1769595300.0,7031.0,7031.5,7030.0,7030.25,7031.40358900667,7030.34895817397,7030.173617249119,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.27602949825,0.0,0.0,0.0,0.0,0.0,0.0
1769595600.0,7030.0,7032.5,7029.5,7029.75,7030.73003816173,7030.19079599135,7030.03245292821,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.28685971698,0.0,0.0,0.0,0.0,0.0,0.0
1769595900.0,7029.75,7032.0,7029.75,7031.75,7031.260471714149,7030.56047230472,7030.10895319447,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.29336148076,0.0,0.0,0.0,0.0,0.0,0.0
1769596200.0,7031.75,7032.25,7031.25,7031.5,7031.46609641486,7030.80604498021,7030.155315436589,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.30376104465,0.0,0.0,0.0,0.0,0.0,0.0
1769596500.0,7031.75,7033.75,7031.75,7033.25,7032.4343052433005,7031.44472626892,7030.38033275576,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.33224804975,0.0,0.0,0.0,0.0,0.0,0.0
1769596800.0,7033.25,7035.5,7033.0,7034.5,7033.63678898502,7032.28165306252,7030.719685266659,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.36990508483,0.0,0.0,0.0,0.0,0.0,0.0
1769597100.0,7034.75,7035.25,7033.25,7033.75,7033.99506886134,7032.78144170526,7030.958405169489,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.400536203279,0.0,0.0,0.0,0.0,0.0,0.0
1769597400.0,7033.75,7035.25,7033.75,7034.25,7034.4138947005395,7033.3104091305195,7031.23253027175,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.422767979529,0.0,0.0,0.0,0.0,0.0,0.0
1769597700.0,7034.25,7036.5,7034.25,7035.5,7035.236851027849,7034.04784416148,7031.61690363167,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.4721472009,0.0,0.0,0.0,0.0,0.0,0.0
1769598000.0,7035.5,7035.5,7031.25,7031.75,7033.8732398988095,7033.711507047869,7031.58673075144,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.513160761069,0.0,0.0,0.0,0.0,0.0,0.0
1769598300.0,7032.0,7033.0,7031.0,7032.25,7033.1989358703595,7033.544360617149,7031.610260212689,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.531369167729,0.0,0.0,0.0,0.0,0.0,0.0
1769598600.0,7032.25,7032.5,7030.25,7031.0,7032.13809320939,7033.08369642655,7031.50286691118,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.54158935072,0.0,0.0,0.0,0.0,0.0,0.0
1769598900.0,7031.0,7032.0,7029.25,7030.0,7030.972565659649,7032.44472955648,7031.29963271335,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.5455074580095,0.0,0.0,0.0,0.0,0.0,0.0
1769599200.0,7029.75,7030.75,7028.75,7030.25,7030.37287378675,7031.972412246089,7031.13663080458,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.54838744872,0.0,0.0,0.0,0.0,0.0,0.0
1769599500.0,7030.25,7033.5,7030.0,7033.25,7031.49227474487,7032.32471475843,7031.295450218299,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.5779371012695,0.0,0.0,0.0,0.0,0.0,0.0
1769599800.0,7033.25,7034.5,7033.0,7034.0,7032.60349533489,7032.79938671487,7031.520964714389,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.6004831664595,0.0,0.0,0.0,0.0,0.0,0.0
1769600100.0,7034.25,7034.5,7033.25,7034.0,7033.31813267238,7033.1867973841,7031.73083125828,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.61684003867,0.0,0.0,0.0,0.0,0.0,0.0
1769600400.0,7034.25,7034.75,7032.75,7033.0,7033.27285204011,7033.25155004031,7031.822624800559,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.63331274756,0.0,0.0,0.0,0.0,0.0,0.0
1769600700.0,7033.0,7033.5,7031.75,7032.75,7033.1030197767495,7033.235410964429,7031.882046322709,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.6463823368895,0.0,0.0,0.0,0.0,0.0,0.0
1769601000.0,7032.75,7035.25,7032.25,7033.75,7033.46825547546,7033.46354173702,7032.04052792671,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.68106575392,0.0,0.0,0.0,0.0,0.0,0.0
1769601300.0,7033.5,7034.5,7032.75,7033.0,7033.321715414269,7033.4581896041,7032.110168585529,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.70062910971,0.0,0.0,0.0,0.0,0.0,0.0
1769601600.0,7033.25,7033.5,7031.75,7032.5,7032.96981260706,7033.321901949779,7032.12297036742,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.729068130049,0.0,0.0,0.0,0.0,0.0,0.0
1769601900.0,7032.25,7032.75,7031.25,7032.75,7032.85960346498,7033.26466575596,7032.16043129967,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.73938302769,0.0,0.0,0.0,0.0,0.0,0.0
1769602200.0,7032.75,7033.5,7022.25,7027.75,7030.34772640251,7031.96799388728,7031.67817347412,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.640102464249,0.0,0.0,0.0,0.0,0.0,0.0
1769602500.0,7028.0,7028.5,7023.0,7023.75,7026.81464876808,7029.8993784868,7030.816223258759,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.58014821446,0.0,0.0,0.0,0.0,0.0,0.0
1769602800.0,7024.0,7027.5,7022.25,7024.25,7024.88163932463,7028.32027034938,7030.06691099826,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.52185019406,0.0,0.0,0.0,0.0,0.0,0.0
1769603100.0,7024.0,7027.25,7024.0,7025.0,7024.137844662489,7027.216473515469,7029.44883641817,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.484381178329,0.0,0.0,0.0,0.0,0.0,0.0
1769603400.0,7025.0,7026.25,7023.0,7023.75,7023.18917985595,7026.0139257663295,7028.746618459009,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.414394741159,0.0,0.0,0.0,0.0,0.0,0.0
1769603700.0,7023.75,7026.0,7023.25,7025.75,7023.694769236499,7025.5426057702,7028.302606637039,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.37364868857,0.0,0.0,0.0,0.0,0.0,0.0
1769604000.0,7025.75,7028.0,7024.75,7026.25,7024.38479731137,7025.30535494544,7027.94408259574,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.33946389806,0.0,0.0,0.0,0.0,0.0,0.0
1769604300.0,7026.5,7028.75,7025.75,7026.25,7024.92041669947,7025.13750201099,7027.613658995219,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.31472414732,0.0,0.0,0.0,0.0,0.0,0.0
1769604600.0,7026.25,7027.0,7024.25,7026.25,7025.331911089959,7025.026533997109,7027.30960347286,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.2869458981595,0.0,0.0,0.0,0.0,0.0,0.0
1769604900.0,7026.25,7027.25,7022.75,7022.75,7023.9364027763695,7024.091410006509,7026.66851149968,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.25469113202,0.0,0.0,0.0,0.0,0.0,0.0
1769605200.0,7023.0,7027.0,7022.75,7024.75,7024.071350720679,7023.84410829765,7026.28285240594,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.2147125950005,0.0,0.0,0.0,0.0,0.0,0.0
1769605500.0,7024.75,7026.0,7023.0,7023.0,7023.359286877049,7023.23403012478,7025.74745873488,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7029.166826359309,0.0,0.0,0.0,0.0,0.0,0.0
1769605800.0,7023.0,7023.25,7018.25,7019.5,7021.24873334274,7021.889468052,7024.892261817519,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.99787795012,0.0,0.0,0.0,0.0,0.0,0.0
1769606100.0,7019.25,7024.5,7019.0,7024.5,7022.411660787609,7022.05490451891,7024.6187680064095,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.924766399499,0.0,0.0,0.0,0.0,0.0,0.0
1769606400.0,7024.75,7024.75,7021.25,7022.0,7022.00637275326,7021.6041239344795,7024.11133058947,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.86974902878,0.0,0.0,0.0,0.0,0.0,0.0
1769606700.0,7022.0,7022.25,7019.75,7020.5,7021.068257367089,7020.891625110269,7023.489953055179,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.78715400427,0.0,0.0,0.0,0.0,0.0,0.0
1769607000.0,7020.5,7022.0,7019.0,7020.5,7020.526352318019,7020.33688556378,7022.91803705858,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.70917267965,0.0,0.0,0.0,0.0,0.0,0.0
1769607300.0,7020.25,7021.5,7019.0,7020.0,7019.9994542681,7019.7893731533695,7022.340815418779,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.62572755984,0.0,0.0,0.0,0.0,0.0,0.0
1769607600.0,7019.75,7021.25,7017.5,7018.0,7018.751041564799,7018.87552764577,7021.60397553847,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.4649202458195,0.0,0.0,0.0,0.0,0.0,0.0
1769607900.0,7018.0,7020.75,7018.0,7020.5,7019.245039947589,7018.77957889692,7021.18426170894,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.394249884899,0.0,0.0,0.0,0.0,0.0,0.0
1769608200.0,7020.5,7022.75,7019.75,7020.5,7019.62981665506,7018.738169284859,7020.80136567867,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.29786292839,0.0,0.0,0.0,0.0,0.0,0.0
1769608500.0,7020.25,7022.5,7018.5,7022.25,7020.779616553949,7019.1752229827,7020.63378173167,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.2285571925795,0.0,0.0,0.0,0.0,0.0,0.0
1769608800.0,7022.25,7023.25,7020.0,7020.25,7020.565292204939,7019.0720733914995,7020.278884366169,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.13880596251,0.0,0.0,0.0,0.0,0.0,0.0
1769609100.0,7020.25,7020.5,7018.0,7018.5,7019.5863036356495,7018.58193828182,7019.77572864986,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7028.051512893059,0.0,0.0,0.0,0.0,0.0,0.0
1769609400.0,7018.5,7021.25,7018.25,7019.0,7019.224931367709,7018.33119215157,7019.367487470779,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7027.962952203189,0.0,0.0,0.0,0.0,0.0,0.0
1769609700.0,7019.0,7020.5,7018.5,7019.5,7019.26756191098,7018.27829043704,7019.0477262081195,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7027.87985248293,0.0,0.0,0.0,0.0,0.0,0.0
1769610000.0,7019.75,7022.75,7019.5,7022.0,7020.5424678218,7018.885197947489,7019.017105929989,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7027.784822940839,0.0,0.0,0.0,0.0,0.0,0.0
1769610300.0,7022.25,7023.5,7021.0,7022.5,7021.61136876351,7019.53689125372,7019.04860553868,7007.75,6988.25,6998.0,6990.68478527084,6974.875441819019,6982.78011354493,7027.60529714295,0.0,0.0,0.0,0.0,0.0,0.0
1769610600.0,7022.75,7029.5,7022.0,7025.75,7023.86473851299,7020.90481026397,7019.42195664876,,,,7015.451789158549,7001.26485432683,7008.358321742689,7027.33368206586,0.0,0.0,0.0,0.0,0.0,0.0
1769610900.0,7026.0,7027.5,7021.5,7023.5,7024.15928792999,7021.49054700858,7019.54436827062,,,,7015.451789158549,7001.26485432683,7008.358321742689,7027.09904672749,0.0,0.0,0.0,0.0,0.0,0.0
1769611200.0,7023.75,7029.75,7023.0,7029.0,7026.963013893959,7023.351392204179,7020.23415078952,,,,7015.451789158549,7001.26485432683,7008.358321742689,7027.109191791859,0.0,0.0,0.0,0.0,0.0,0.0
1769611500.0,7029.0,7031.0,7021.25,7024.0,7026.224146638579,7023.64805322076,7020.365727452429,,,,7015.451789158549,7001.26485432683,7008.358321742689,7026.9830279751295,0.0,0.0,0.0,0.0,0.0,0.0
1769611800.0,7024.0,7029.75,7023.25,7029.5,7028.33452067633,7025.25761527133,7021.06309215845,,,,7015.451789158549,7001.26485432683,7008.358321742689,7027.011450614689,0.0,0.0,0.0,0.0,0.0,0.0
1769612100.0,7029.25,7029.5,7023.0,7023.75,7026.77555119083,7025.149669429459,7021.123267043719,,,,7015.451789158549,7001.26485432683,7008.358321742689,7026.94234032986,0.0,0.0,0.0,0.0,0.0,0.0
1769612400.0,7023.5,7025.75,7020.25,7022.5,7025.07380623839,7024.737958568219,7021.05565790705,,,,7015.451789158549,7001.26485432683,7008.358321742689,7026.72616008472,0.0,0.0,0.0,0.0,0.0,0.0
1769612700.0,7022.75,7023.0,7016.75,7018.5,7021.98335127204,7023.39293445285,7020.584876639699,,,,7015.451789158549,7001.26485432683,7008.358321742689,7026.296055543579,0.0,0.0,0.0,0.0,0.0,0.0
1769613000.0,7018.25,7018.75,7013.25,7013.5,7017.571417284869,7021.03250053959,7019.63595589255,,,,7015.451789158549,7001.26485432683,7008.358321742689,7025.684743141909,0.0,0.0,0.0,0.0,0.0,0.0
1769613300.0,7013.5,7020.25,7012.5,7017.5,7016.78115583544,7020.080204231799,7019.17316197504,,,,7015.451789158549,7001.26485432683,7008.358321742689,7025.242922487219,0.0,0.0,0.0,0.0,0.0,0.0
1769613600.0,7017.5,7023.25,7017.0,7021.0,7018.105128669379,7020.1749241424695,7019.111161166459,,,,7015.451789158549,7001.26485432683,7008.358321742689,7025.071029768559,0.0,0.0,0.0,0.0,0.0,0.0
1769613900.0,7021.25,7021.5,7017.0,7017.25,7017.22305525233,7019.3332465903995,7018.67254472686,,,,7015.451789158549,7001.26485432683,7008.358321742689,7024.8918851279595,0.0,0.0,0.0,0.0,0.0,0.0
1769614200.0,7017.25,7020.25,7013.5,7013.5,7014.913437348129,7017.71873755432,7017.883806136129,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7024.599089344149,0.0,0.0,0.0,0.0,0.0,0.0
1769614500.0,7013.5,7019.5,7013.25,7018.25,7015.8598094297495,7017.58450617305,7017.648449399319,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7024.40311937141,0.0,0.0,0.0,0.0,0.0,0.0
1769614800.0,7018.25,7018.5,7009.75,7010.25,7012.665947212189,7015.5059504653,7016.610061769379,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7024.02070218218,0.0,1.0,0.0,0.0,0.0,0.0
1769615100.0,7010.0,7012.75,7009.25,7010.5,7010.8591191263795,7013.87638420158,7015.6780872523295,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7023.65270104645,0.0,0.0,0.0,0.0,0.0,0.0
1769615400.0,7010.5,7011.0,7008.25,7010.0,7009.60748968393,7012.4388762503995,7014.76818467061,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7023.29716323424,0.0,0.0,0.0,0.0,0.0,0.0
1769615700.0,7010.0,7011.75,7007.25,7007.5,7007.745431491439,7010.668297061649,7013.67266281638,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7023.000059192719,0.0,0.0,0.0,0.0,0.0,0.0
1769616000.0,7007.5,7013.25,7007.5,7012.75,7009.284524379,7010.555417662679,7013.20623471164,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7022.72503519769,0.0,0.0,0.0,0.0,0.0,0.0
1769616300.0,7012.75,7015.5,7011.0,7013.5,7010.78266476422,7010.695463608189,7012.860080073589,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7022.549603267769,0.0,0.0,0.0,0.0,0.0,0.0
1769616600.0,7013.5,7015.25,7010.5,7012.25,7011.22776955006,7010.5444790928,7012.419167201449,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7022.38936231343,0.0,0.0,0.0,0.0,0.0,0.0
1769616900.0,7012.0,7013.25,7009.25,7009.25,7010.11160705489,7009.71532446472,7011.709377204979,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7022.2198447076,0.0,0.0,0.0,0.0,0.0,0.0
1769617200.0,7009.5,7011.0,7006.5,7010.0,7009.8232637549,7009.258309848889,7011.137441844269,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7021.97803866487,0.0,0.0,0.0,0.0,0.0,0.0
1769617500.0,7009.75,7013.75,7008.25,7013.5,7011.410165476,7009.79344335889,7010.9782435486795,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7021.79021307688,0.0,0.0,0.0,0.0,0.0,0.0
1769617800.0,7013.5,7013.5,7005.25,7005.75,7008.6828735451,7008.34812273191,7010.040083412219,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7021.46346787851,0.0,0.0,0.0,0.0,0.0,0.0
1769618100.0,7006.0,7007.5,7004.25,7005.75,7006.98288983683,7007.193375117479,7009.17889043749,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7021.169035432369,0.0,0.0,0.0,0.0,0.0,0.0
1769618400.0,7005.75,7005.75,7000.0,7000.5,7003.413823125509,7004.977152531979,7007.847120001829,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7020.67087970762,0.0,0.0,0.0,0.0,0.0,0.0
1769618700.0,7000.5,7004.0,7000.25,7003.0,7002.471658269589,7003.816715653859,7006.879495516069,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7020.329727088229,0.0,0.0,0.0,0.0,0.0,0.0
1769619000.0,7002.75,7003.25,6997.0,6998.25,6999.69867904251,7001.7311792528,7005.50178085375,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7019.8647477989,0.0,0.0,0.0,0.0,0.0,0.0
1769619300.0,6998.0,7001.75,6997.75,6999.25,6998.577123264669,7000.31586894208,7004.337767260869,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7019.56515819092,0.0,0.0,0.0,0.0,0.0,0.0
1769619600.0,6999.25,7004.25,6999.0,7002.5,6999.62512110762,7000.01910471777,7003.60578216185,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7019.292517268709,0.0,0.0,0.0,0.0,0.0,0.0
1769619900.0,7002.5,7004.0,6999.75,7002.5,7000.44993765987,6999.83896459012,7002.94006819258,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7019.066505582449,0.0,0.0,0.0,0.0,0.0,0.0
1769620200.0,7002.75,7007.5,7002.25,7006.5,7003.043104968589,7000.74738154438,7002.749689642599,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7018.88116652293,0.0,0.0,0.0,0.0,0.0,0.0
1769620500.0,7006.75,7008.25,7004.0,7007.75,7005.373633624759,7001.866090590889,7002.717093454579,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7018.75762480645,0.0,0.0,0.0,0.0,0.0,0.0
1769620800.0,7007.75,7008.75,7000.5,7000.5,7003.328327241579,7001.036449540649,7001.95241527057,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7018.52195358379,0.0,0.0,0.0,0.0,0.0,0.0
1769621100.0,7000.5,7001.25,6998.75,7000.5,7002.0166785641695,7000.39601384448,7001.2564065138895,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7018.2973287572695,0.0,0.0,0.0,0.0,0.0,0.0
1769621400.0,7000.5,7000.5,6997.0,6997.5,6999.74094066606,6999.16666969362,7000.314449171649,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7018.07662880112,0.0,0.0,0.0,0.0,0.0,0.0
1769621700.0,6997.75,7000.25,6997.75,6998.75,6998.952338303019,6998.50928988857,6999.583437075549,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7017.902525122479,0.0,0.0,0.0,0.0,0.0,0.0
1769622000.0,6998.75,7002.0,6998.0,7000.5,6999.379545273269,6998.450583133779,6999.100609419799,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7017.65263857156,0.0,0.0,0.0,0.0,0.0,0.0
1769622300.0,7000.25,7003.0,6999.0,7001.5,7000.209780735069,6998.69882031327,6998.77119628654,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7017.48635797432,0.0,0.0,0.0,0.0,0.0,0.0
1769622600.0,7001.5,7006.25,7001.5,7006.25,7003.104344050639,7000.12985220455,6998.97203774179,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7017.3692132565,0.0,0.0,0.0,0.0,0.0,0.0
1769622900.0,7006.25,7006.5,7000.25,7000.5,7002.149973890119,6999.920240122099,6998.580350499369,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7017.19047575656,0.0,0.0,0.0,0.0,0.0,0.0
1769623200.0,7000.5,7002.75,6997.5,7002.25,7002.3730044954,7000.214522675789,6998.41266542744,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.99485667412,0.0,0.0,0.0,0.0,0.0,0.0
1769623500.0,7002.25,7004.5,7002.0,7002.75,7002.746685073869,7000.61196627702,6998.32396505999,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.877208330729,0.0,0.0,0.0,0.0,0.0,0.0
1769623800.0,7002.75,7004.0,7000.0,7003.75,7003.45466217785,7001.21525385245,6998.36016699771,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.7784716999395,0.0,0.0,0.0,0.0,0.0,0.0
1769624100.0,7003.75,7005.75,7003.0,7005.0,7004.4885321866695,7002.04651047784,6998.53804729488,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.69242916401,0.0,0.0,0.0,0.0,0.0,0.0
1769624400.0,7005.25,7006.5,7003.75,7004.75,7004.983828624349,7002.687987677299,6998.69221817685,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.623262364589,0.0,0.0,0.0,0.0,0.0,0.0
1769624700.0,7004.5,7005.25,7002.5,7003.5,7004.63599393509,7002.9189816259795,6998.72053461961,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.541975538549,0.0,0.0,0.0,0.0,0.0,0.0
1769625000.0,7003.75,7004.75,7001.75,7002.25,7003.753562965039,7002.80751648765,6998.63144784578,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.445199058349,0.0,0.0,0.0,0.0,0.0,0.0
1769625300.0,7002.25,7005.0,7000.75,7000.75,7002.4251630164,7002.3496492575,6998.4070807401395,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.346078431369,0.0,0.0,0.0,0.0,0.0,0.0
1769625600.0,7001.0,7003.75,7000.75,7002.0,7002.17917924123,7002.28993540306,6998.34100300451,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.2681360281495,0.0,0.0,0.0,0.0,0.0,0.0
1769625900.0,7002.25,7002.5,6999.5,7001.0,7001.54354142558,7002.00010477159,6998.189372109329,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.17375197138,0.0,0.0,0.0,0.0,0.0,0.0
1769626200.0,7001.0,7003.75,7000.5,7001.5,7001.39815874262,7001.893120021249,6998.11303282866,7031.0,7012.5,7021.75,7015.451789158549,7001.26485432683,7008.358321742689,7016.07745342152,0.0,0.0,0.0,0.0,0.0,0.0
